granule_id,us_url,product,location,split,granuleSize,lst_day_1km_min,lst_day_1km_max,lst_day_1km_mean,qc_day_min,qc_day_max,qc_day_mean,day_view_time_min,day_view_time_max,day_view_time_mean,day_view_angl_min,day_view_angl_max,day_view_angl_mean,lst_night_1km_min,lst_night_1km_max,lst_night_1km_mean,qc_night_min,qc_night_max,qc_night_mean,night_view_time_min,night_view_time_max,night_view_time_mean,night_view_angl_min,night_view_angl_max,night_view_angl_mean,emis_31_min,emis_31_max,emis_31_mean,emis_32_min,emis_32_max,emis_32_mean,clear_sky_days_min,clear_sky_days_max,clear_sky_days_mean,clear_sky_nights_min,clear_sky_nights_max,clear_sky_nights_mean
MOD11A2.A2003217.h11v05.061.2020143115208.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003217.h11v05.061.2020143115208/MOD11A2.A2003217.h11v05.061.2020143115208.hdf,modis,northeast,train,4986676,13595.0,15549.0,14907.118696450321,2.0,145.0,22.659523064405082,100.0,255.0,197.23477430555556,1.0,255.0,179.4409030802873,13618.0,15152.0,14551.426028992302,2.0,145.0,20.616620625821945,211.0,255.0,240.1539451388889,1.0,255.0,173.778165272821,240.0,252.0,246.11435677400743,240.0,250.0,247.5421194063209,1.0,253.0,69.21022362310855,1.0,255.0,78.24497792365099
MOD11A2.A2003217.h11v04.061.2020143115303.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003217.h11v04.061.2020143115303/MOD11A2.A2003217.h11v04.061.2020143115303.hdf,modis,northeast,train,8437230,13761.0,16051.0,14974.409843331428,2.0,145.0,58.9774129846661,100.0,255.0,117.23777708333333,1.0,255.0,78.23664259451411,13798.0,15055.0,14480.746618945112,2.0,161.0,53.03005440232874,209.0,255.0,220.3159347222222,1.0,255.0,68.86703696527374,240.0,251.0,246.89517308903112,242.0,250.0,247.84077868177937,1.0,255.0,142.50032770548944,1.0,255.0,170.89886751091584
MOD11A2.A2003217.h12v04.061.2020143115241.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003217.h12v04.061.2020143115241/MOD11A2.A2003217.h12v04.061.2020143115241.hdf,modis,northeast,train,6927076,13541.0,15573.0,14733.595779619718,2.0,145.0,27.024719064104577,100.0,255.0,159.05516875,1.0,255.0,128.9320298391354,13442.0,14880.0,14409.477112807237,2.0,145.0,33.50076963401911,207.0,255.0,229.48443819444444,1.0,255.0,120.99602868795216,240.0,252.0,246.74306735875538,240.0,250.0,247.21748781674694,1.0,255.0,139.01509361267884,1.0,255.0,111.51305274017749
MOD11A2.A2003217.h13v04.061.2020143115629.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003217.h13v04.061.2020143115629/MOD11A2.A2003217.h13v04.061.2020143115629.hdf,modis,northeast,train,3187945,13413.0,15585.0,14753.360214691142,2.0,145.0,7.713941210008286,102.0,255.0,216.45835277777778,3.0,255.0,203.3052673611111,13469.0,14819.0,14368.67487332872,2.0,145.0,9.593244251186263,208.0,255.0,246.72454027777778,1.0,255.0,210.75592476231745,240.0,252.0,246.24380465705582,240.0,250.0,247.1936878917016,1.0,225.0,146.980279337145,1.0,241.0,113.1572732751501
MOD11A2.A2003217.h12v05.061.2020143115827.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003217.h12v05.061.2020143115827/MOD11A2.A2003217.h12v05.061.2020143115827.hdf,modis,northeast,train,1462444,13646.0,15501.0,14970.572330208095,2.0,81.0,3.8483870115348564,104.0,255.0,252.76963819444444,16.0,255.0,251.91379166666667,13801.0,14970.0,14647.534108610409,2.0,97.0,3.753474393424707,213.0,255.0,254.14621805555555,6.0,255.0,250.46419652777777,240.0,252.0,246.28166056166057,243.0,250.0,247.75846153846155,8.0,212.0,60.71328607363366,1.0,250.0,34.46497824568942
MOD11A2.A2003209.h13v04.061.2020143011922.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003209.h13v04.061.2020143011922/MOD11A2.A2003209.h13v04.061.2020143011922.hdf,modis,northeast,train,4093695,13585.0,15665.0,14738.57071914039,2.0,145.0,13.468000814542929,100.0,255.0,210.93305,1.0,255.0,200.16112057237308,13563.0,14684.0,14297.950220311153,2.0,145.0,13.794755973037494,208.0,255.0,242.77701805555554,1.0,255.0,191.69266069699836,240.0,251.0,246.03972849689984,240.0,250.0,247.12366696972416,1.0,244.0,50.3700098377004,1.0,255.0,97.54033328214396
MOD11A2.A2003209.h12v04.061.2020143012114.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003209.h12v04.061.2020143012114/MOD11A2.A2003209.h12v04.061.2020143012114.hdf,modis,northeast,train,7717780,13692.0,15678.0,14748.224620901929,2.0,145.0,45.66560930018318,100.0,255.0,134.8653375,1.0,255.0,100.30594653755233,13344.0,14849.0,14378.643249644141,2.0,145.0,43.65344946217226,207.0,255.0,224.7353090277778,1.0,255.0,94.04255520112565,240.0,251.0,246.79442924895636,239.0,250.0,247.3594178869158,1.0,247.0,40.46667558108438,1.0,255.0,46.484563257592654
MOD11A2.A2003209.h11v04.061.2020143011643.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003209.h11v04.061.2020143011643/MOD11A2.A2003209.h11v04.061.2020143011643.hdf,modis,northeast,train,8838893,14147.0,16168.0,14989.71507241688,2.0,145.0,64.9030775278445,100.0,255.0,111.94608333333333,1.0,255.0,71.86612692982658,13935.0,15074.0,14428.225048648754,2.0,145.0,66.54128120766403,208.0,255.0,219.81395069444446,1.0,255.0,67.82945670209567,240.0,251.0,246.85016892419765,242.0,250.0,247.83306122590704,1.0,255.0,87.50956006013125,1.0,255.0,135.643672045501
MOD11A2.A2003209.h12v05.061.2020143011455.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003209.h12v05.061.2020143011455/MOD11A2.A2003209.h12v05.061.2020143011455.hdf,modis,northeast,train,1424880,14253.0,15526.0,15019.088917570725,2.0,145.0,3.8924792677442692,101.0,255.0,252.1139513888889,21.0,255.0,251.2967774955243,14017.0,14928.0,14510.850964043773,2.0,145.0,3.644765521519709,212.0,255.0,254.37071180555554,1.0,255.0,251.31041180555556,240.0,251.0,246.21340412520152,241.0,250.0,247.65502863178963,1.0,241.0,39.7667003872048,1.0,217.0,14.1902032308494
MOD11A2.A2003209.h11v05.061.2020143011549.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003209.h11v05.061.2020143011549/MOD11A2.A2003209.h11v05.061.2020143011549.hdf,modis,northeast,train,5171096,13945.0,15807.0,15007.960051030164,2.0,145.0,23.890264958227885,100.0,255.0,182.79323402777777,3.0,255.0,163.6879639538784,13844.0,15172.0,14657.97921608171,2.0,145.0,14.882843444570149,212.0,255.0,237.03605555555555,1.0,255.0,155.96504060294188,240.0,251.0,246.12488204754533,241.0,249.0,247.55101314630963,1.0,246.0,70.44766686347337,1.0,254.0,37.03368571707381
MOD11A2.A2003201.h13v04.061.2020142172924.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003201.h13v04.061.2020142172924/MOD11A2.A2003201.h13v04.061.2020142172924.hdf,modis,northeast,train,3632103,13117.0,15586.0,14766.887292009413,2.0,145.0,13.185191620431615,100.0,255.0,216.37319375,1.0,255.0,202.52442024405659,13405.0,14770.0,14334.907735496821,2.0,145.0,12.292988509256714,208.0,255.0,246.50440208333333,1.0,255.0,211.17773559367257,240.0,252.0,246.29107368796997,241.0,250.0,247.26119736145804,1.0,240.0,32.750171806993066,1.0,251.0,51.45882683210982
MOD11A2.A2003201.h12v05.061.2020142171711.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003201.h12v05.061.2020142171711/MOD11A2.A2003201.h12v05.061.2020142171711.hdf,modis,northeast,train,1526633,14701.0,15892.0,15134.493651151819,2.0,145.0,3.664514605541208,101.0,255.0,250.07063680555555,1.0,255.0,248.50834166666667,14179.0,14970.0,14601.38164310845,2.0,145.0,3.429765613013491,215.0,255.0,253.87959097222222,18.0,255.0,248.95536041666668,240.0,251.0,246.07651067138676,243.0,250.0,247.46252225337125,1.0,251.0,91.60243287041786,1.0,225.0,82.06400839454355
MOD11A2.A2003201.h12v04.061.2020142171745.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003201.h12v04.061.2020142171745/MOD11A2.A2003201.h12v04.061.2020142171745.hdf,modis,northeast,train,7674655,13729.0,15849.0,14755.199961920658,2.0,145.0,44.17916078727534,100.0,255.0,130.24874444444444,1.0,255.0,82.51354504383691,13448.0,14886.0,14352.57625521165,2.0,145.0,44.07314968092325,208.0,255.0,226.88489027777777,1.0,255.0,108.71371500312303,240.0,251.0,246.73360356747335,239.0,250.0,247.28554537039327,1.0,255.0,83.70194893317075,1.0,255.0,65.72736442174006
MOD11A2.A2003201.h11v05.061.2020142171829.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003201.h11v05.061.2020142171829/MOD11A2.A2003201.h11v05.061.2020142171829.hdf,modis,northeast,train,5692410,13994.0,15592.0,15000.419749029898,2.0,145.0,27.740762263158505,100.0,255.0,172.44386944444443,1.0,255.0,147.83712482754885,14087.0,15249.0,14603.66987802607,2.0,145.0,15.466940269965953,212.0,255.0,235.1427138888889,1.0,255.0,145.08472001489253,240.0,251.0,246.0604990633477,241.0,249.0,247.5041756639212,1.0,255.0,121.54619161757404,1.0,255.0,137.66414407703468
MOD11A2.A2003201.h11v04.061.2020142172926.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003201.h11v04.061.2020142172926/MOD11A2.A2003201.h11v04.061.2020142172926.hdf,modis,northeast,train,8542783,13997.0,16056.0,14943.924821710469,2.0,145.0,65.55508922670192,100.0,255.0,111.15315902777778,1.0,255.0,69.01371612639755,13874.0,15092.0,14437.869656778346,2.0,145.0,66.03339391185824,209.0,255.0,218.7928215277778,1.0,255.0,59.341063194444445,240.0,251.0,246.92231115814855,243.0,250.0,247.81509845915383,1.0,255.0,117.52550040577196,1.0,255.0,141.21699837290194
MOD11A2.A2003193.h13v04.061.2020142091812.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003193.h13v04.061.2020142091812/MOD11A2.A2003193.h13v04.061.2020142091812.hdf,modis,northeast,train,4291699,13891.0,15697.0,14768.486610234246,2.0,145.0,15.93412119964081,100.0,255.0,204.77751388888888,1.0,255.0,188.73349339652518,13567.0,14740.0,14369.501280157161,2.0,145.0,12.97901932003156,207.0,255.0,242.58137152777778,1.0,255.0,188.97163221083537,240.0,251.0,246.1297637020212,240.0,250.0,247.15917449020844,1.0,254.0,83.71444120760604,1.0,255.0,80.9047651636226
MOD11A2.A2003193.h12v05.061.2020142091808.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003193.h12v05.061.2020142091808/MOD11A2.A2003193.h12v05.061.2020142091808.hdf,modis,northeast,train,1538225,14268.0,15634.0,15049.507482853925,2.0,145.0,3.4926739835281446,100.0,255.0,250.09747569444446,1.0,255.0,248.83052835453358,14257.0,14940.0,14615.142663197194,2.0,145.0,4.080880664084242,211.0,255.0,253.92610277777777,1.0,255.0,249.04593254781255,240.0,250.0,246.03540366315357,241.0,250.0,247.26655070091067,1.0,255.0,100.71098372402497,1.0,169.0,41.22400724063808
MOD11A2.A2003193.h12v04.061.2020142093310.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003193.h12v04.061.2020142093310/MOD11A2.A2003193.h12v04.061.2020142093310.hdf,modis,northeast,train,7951504,13621.0,15629.0,14732.164055620226,2.0,145.0,42.10324495318749,100.0,255.0,129.33318402777778,1.0,255.0,90.77770277215235,13636.0,14911.0,14332.323062082623,2.0,145.0,43.47775931622112,208.0,255.0,223.27147430555556,1.0,255.0,83.43837685579877,240.0,251.0,246.67014020688453,240.0,250.0,247.2630134413672,1.0,255.0,141.2165730055273,1.0,254.0,104.53936224075584
MOD11A2.A2003193.h11v04.061.2020142091812.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003193.h11v04.061.2020142091812/MOD11A2.A2003193.h11v04.061.2020142091812.hdf,modis,northeast,train,7854032,13810.0,15991.0,14979.810556265056,2.0,145.0,66.72878146840887,101.0,255.0,110.06889791666667,1.0,255.0,60.42481626723352,13644.0,15044.0,14434.350329385066,2.0,145.0,69.63541676787501,208.0,255.0,220.2213548611111,1.0,255.0,71.38302649709415,240.0,251.0,246.8844263888889,243.0,250.0,247.8107215277778,1.0,255.0,192.85239090292288,1.0,255.0,165.7881450558888
MOD11A2.A2003193.h11v05.061.2020142091811.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003193.h11v05.061.2020142091811/MOD11A2.A2003193.h11v05.061.2020142091811.hdf,modis,northeast,train,5533768,14230.0,15765.0,15036.554969085142,2.0,145.0,27.45247299349175,100.0,255.0,170.11625208333334,1.0,255.0,145.18973289156702,13867.0,15178.0,14598.734694039473,2.0,145.0,18.774173157167283,212.0,255.0,237.08844375,1.0,255.0,155.19933538659922,240.0,252.0,246.10760542133286,241.0,250.0,247.52130514265306,1.0,255.0,98.15241436280347,1.0,191.0,54.586207808522595
MOD11A2.A2003185.h12v04.061.2020142011941.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003185.h12v04.061.2020142011941/MOD11A2.A2003185.h12v04.061.2020142011941.hdf,modis,northeast,train,7698100,13634.0,15862.0,14768.310747765214,2.0,145.0,41.689459435035054,100.0,255.0,130.3579875,1.0,255.0,88.29552170190189,13495.0,14993.0,14429.168669246243,2.0,145.0,38.996506223289764,208.0,255.0,225.4223861111111,1.0,255.0,98.52510132479215,240.0,252.0,246.6235974280212,240.0,250.0,247.12714503986885,1.0,254.0,46.09813401146441,1.0,247.0,47.08212643314692
MOD11A2.A2003185.h12v05.061.2020142012005.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003185.h12v05.061.2020142012005/MOD11A2.A2003185.h12v05.061.2020142012005.hdf,modis,northeast,train,1526788,14393.0,15753.0,15142.03650936821,2.0,81.0,3.470813423052274,102.0,255.0,250.00611388888888,4.0,255.0,247.95495763888889,14416.0,14977.0,14745.738276138618,2.0,129.0,3.5325753542097487,211.0,255.0,253.80295486111112,1.0,255.0,248.21724501445868,240.0,251.0,246.00705680214364,241.0,249.0,247.41185133670152,1.0,255.0,46.48429748677791,1.0,146.0,24.469017770461356
MOD11A2.A2003185.h13v04.061.2020142011442.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003185.h13v04.061.2020142011442/MOD11A2.A2003185.h13v04.061.2020142011442.hdf,modis,northeast,train,4307632,13574.0,16012.0,14727.754457196406,2.0,145.0,16.213804555566,100.0,255.0,204.2159076388889,1.0,255.0,189.24990937210495,13820.0,14794.0,14286.266792898485,2.0,145.0,9.227240019098405,208.0,255.0,242.4191326388889,1.0,255.0,188.93075720612143,240.0,251.0,246.1340985480558,240.0,250.0,247.18759595258115,1.0,255.0,77.19304845963526,1.0,254.0,152.6512820012298
MOD11A2.A2003185.h11v05.061.2020142011448.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003185.h11v05.061.2020142011448/MOD11A2.A2003185.h11v05.061.2020142011448.hdf,modis,northeast,train,5605270,14015.0,15768.0,15072.049205572013,2.0,145.0,28.104186801642633,100.0,255.0,172.43164027777777,1.0,255.0,148.57678262060014,13895.0,15214.0,14727.521691287788,2.0,145.0,11.463252001750764,212.0,255.0,234.69566527777778,1.0,255.0,141.09509903936365,240.0,251.0,246.08093309059402,240.0,249.0,247.5026198797903,1.0,255.0,110.89142899111317,1.0,255.0,57.7219005250961
MOD11A2.A2003185.h11v04.061.2020142011941.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003185.h11v04.061.2020142011941/MOD11A2.A2003185.h11v04.061.2020142011941.hdf,modis,northeast,train,8328415,13779.0,16134.0,14972.574141503608,2.0,145.0,58.50209042833015,100.0,255.0,114.03722083333334,1.0,255.0,75.11734185417117,13537.0,15217.0,14494.220597384483,2.0,145.0,61.7918851705682,207.0,255.0,218.72911458333334,1.0,255.0,57.602340375293416,240.0,251.0,246.87481067432233,241.0,250.0,247.8597083707471,1.0,255.0,79.92764159946574,1.0,255.0,99.59061404236019
MOD11A2.A2003177.h12v04.061.2020141180902.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003177.h12v04.061.2020141180902/MOD11A2.A2003177.h12v04.061.2020141180902.hdf,modis,northeast,train,7957244,13739.0,15769.0,14811.089193306365,2.0,145.0,38.39968350784864,100.0,255.0,131.73978819444446,1.0,255.0,91.09745165958795,13432.0,15076.0,14362.156951153424,2.0,145.0,40.31123643836926,208.0,255.0,225.41040208333334,1.0,255.0,96.71874952233392,240.0,251.0,246.70236599757075,239.0,250.0,247.2585117620201,1.0,255.0,101.75279016901989,1.0,255.0,103.03552699138356
MOD11A2.A2003177.h11v04.061.2020141180859.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003177.h11v04.061.2020141180859/MOD11A2.A2003177.h11v04.061.2020141180859.hdf,modis,northeast,train,8516444,13682.0,15870.0,15002.719053729852,2.0,145.0,65.75126723183739,100.0,255.0,111.04419236111112,1.0,255.0,67.92630891779461,13620.0,15111.0,14412.896525266116,2.0,145.0,66.66396917148363,209.0,255.0,219.50204583333334,1.0,255.0,64.46057522160768,240.0,251.0,246.88901666666666,243.0,250.0,247.8469173611111,1.0,255.0,179.92538003033434,1.0,255.0,179.19575089446806
MOD11A2.A2003177.h12v05.061.2020141180859.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003177.h12v05.061.2020141180859/MOD11A2.A2003177.h12v05.061.2020141180859.hdf,modis,northeast,train,1506727,14547.0,15727.0,15158.077233606557,2.0,145.0,3.5376223174252983,101.0,255.0,250.09169722222222,1.0,255.0,248.80299777985957,14572.0,15025.0,14771.264632819397,2.0,81.0,3.0884708259589133,212.0,255.0,253.8283763888889,3.0,255.0,248.45488333333333,240.0,251.0,245.97755269081236,241.0,249.0,247.4087783916513,1.0,175.0,23.627745901639344,1.0,23.0,6.709930403005605
MOD11A2.A2003177.h13v04.061.2020141180907.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003177.h13v04.061.2020141180907/MOD11A2.A2003177.h13v04.061.2020141180907.hdf,modis,northeast,train,4394143,13823.0,15874.0,14913.928588633204,2.0,145.0,11.09422183987912,100.0,255.0,205.80620277777777,1.0,255.0,191.3448018885681,13556.0,15227.0,14375.638634682153,2.0,145.0,13.167251818834398,207.0,255.0,242.64139930555555,1.0,255.0,190.0955239450569,240.0,252.0,246.17630895479186,240.0,250.0,247.21044973441496,1.0,255.0,77.84031470307842,1.0,255.0,77.30616750190946
MOD11A2.A2003177.h11v05.061.2020141180858.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003177.h11v05.061.2020141180858/MOD11A2.A2003177.h11v05.061.2020141180858.hdf,modis,northeast,train,5333427,14220.0,15814.0,15099.30950767841,2.0,145.0,21.847642237436013,100.0,255.0,170.00443680555554,1.0,255.0,146.44199436787954,14128.0,15159.0,14625.065857326277,2.0,145.0,14.202353763365714,211.0,255.0,235.05700902777778,1.0,255.0,143.9201163192069,240.0,251.0,246.07561878616832,240.0,249.0,247.5144790010715,1.0,255.0,74.4908168116769,1.0,254.0,57.51844285777764
MOD11A2.A2003169.h12v04.061.2020141101325.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003169.h12v04.061.2020141101325/MOD11A2.A2003169.h12v04.061.2020141101325.hdf,modis,northeast,train,7024460,13623.0,15820.0,14869.904832477048,2.0,145.0,12.714199428947946,100.0,255.0,129.33785347222224,1.0,255.0,89.93415926499489,13573.0,14941.0,14345.097863869303,2.0,145.0,28.137402927989044,209.0,255.0,224.4048263888889,1.0,255.0,92.2923551308406,240.0,251.0,246.68013908276683,240.0,250.0,247.2307830050982,1.0,255.0,171.08226075398264,1.0,255.0,150.94155577027945
MOD11A2.A2003169.h13v04.061.2020141101608.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003169.h13v04.061.2020141101608/MOD11A2.A2003169.h13v04.061.2020141101608.hdf,modis,northeast,train,3976866,13960.0,15829.0,14937.142602039821,2.0,81.0,3.8904484021671855,101.0,255.0,203.81155625,1.0,255.0,187.41118847318924,13619.0,14717.0,14329.924373231546,2.0,145.0,10.716789289716155,207.0,255.0,242.29149097222222,1.0,255.0,187.79381484822537,240.0,251.0,246.15554012324606,240.0,250.0,247.1907934136117,2.0,255.0,161.12727801435602,1.0,255.0,134.52016159783182
MOD11A2.A2003169.h11v05.061.2020141101205.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003169.h11v05.061.2020141101205/MOD11A2.A2003169.h11v05.061.2020141101205.hdf,modis,northeast,train,5227635,14393.0,15679.0,15054.351643028074,2.0,145.0,8.378665469308809,100.0,255.0,168.01801180555555,1.0,255.0,139.80077389050115,14067.0,15063.0,14504.252166786524,2.0,145.0,9.111941661892892,213.0,255.0,234.65092708333333,3.0,255.0,140.97403819444443,240.0,251.0,246.0557465019846,241.0,249.0,247.49409051599883,2.0,255.0,217.3999603105119,8.0,255.0,231.5482261770227
MOD11A2.A2003169.h11v04.061.2020141101208.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003169.h11v04.061.2020141101208/MOD11A2.A2003169.h11v04.061.2020141101208.hdf,modis,northeast,train,7666849,13817.0,15837.0,15075.197427107396,2.0,145.0,69.08152858943508,102.0,255.0,110.7432125,5.0,255.0,65.04802986111112,13682.0,15145.0,14368.124222032404,2.0,145.0,69.41125343925948,209.0,255.0,219.4700923611111,5.0,255.0,63.87520338555791,240.0,251.0,246.90291944444445,243.0,250.0,247.83729027777778,1.0,255.0,85.83614634220875,1.0,255.0,107.78160170003542
MOD11A2.A2003169.h12v05.061.2020141101206.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003169.h12v05.061.2020141101206/MOD11A2.A2003169.h12v05.061.2020141101206.hdf,modis,northeast,train,1498330,14413.0,15859.0,15182.90828566156,2.0,81.0,3.1817160908691537,106.0,255.0,250.08791944444445,26.0,255.0,248.55362916666667,14060.0,14897.0,14619.80945538152,2.0,145.0,3.280955220721571,213.0,255.0,253.8971736111111,7.0,255.0,249.01587777777777,240.0,250.0,246.02283703036753,242.0,249.0,247.43509044773677,4.0,248.0,224.56574603760433,2.0,248.0,196.98819616940037
MOD11A2.A2003161.h11v04.061.2020141004932.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003161.h11v04.061.2020141004932/MOD11A2.A2003161.h11v04.061.2020141004932.hdf,modis,northeast,train,8311957,13622.0,16018.0,15038.759580257283,2.0,145.0,59.69880148292549,100.0,255.0,113.80474097222222,1.0,255.0,67.57659858181641,13399.0,15070.0,14314.538470422567,2.0,145.0,67.1415253081086,209.0,255.0,219.93868125,1.0,255.0,68.10045524785137,240.0,251.0,246.90246415057902,243.0,250.0,247.85666275112655,1.0,255.0,160.63172884853574,1.0,255.0,141.58843452221925
MOD11A2.A2003161.h11v05.061.2020141005331.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003161.h11v05.061.2020141005331/MOD11A2.A2003161.h11v05.061.2020141005331.hdf,modis,northeast,train,4888888,13787.0,15761.0,15028.323195179348,2.0,145.0,19.99793331796407,100.0,255.0,190.20878402777777,1.0,255.0,172.11412364876784,13696.0,14962.0,14529.082166007747,2.0,145.0,19.428012744909807,211.0,255.0,237.1405986111111,1.0,255.0,158.53592585415456,240.0,251.0,246.1252008891826,240.0,249.0,247.5588112334507,1.0,255.0,37.05362726338459,1.0,241.0,32.338382267354355
MOD11A2.A2003161.h12v04.061.2020141005316.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003161.h12v04.061.2020141005316/MOD11A2.A2003161.h12v04.061.2020141005316.hdf,modis,northeast,train,7313297,13661.0,15612.0,14647.520723132071,2.0,145.0,33.815381541008875,100.0,255.0,131.07593541666665,1.0,255.0,96.62129753026318,13524.0,14668.0,14178.797252883167,2.0,145.0,28.92731748278883,208.0,255.0,223.80796875,1.0,255.0,86.24369578065783,240.0,251.0,246.7195209886183,239.0,250.0,247.29939725197895,1.0,255.0,178.51503535957548,1.0,255.0,185.7294814287199
MOD11A2.A2003161.h12v05.061.2020141004925.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003161.h12v05.061.2020141004925/MOD11A2.A2003161.h12v05.061.2020141004925.hdf,modis,northeast,train,1506084,13909.0,15696.0,15065.231149490019,2.0,145.0,3.924941982054437,102.0,255.0,250.19968055555555,5.0,255.0,249.1417326388889,13741.0,14867.0,14486.653539899602,2.0,145.0,3.977859814800021,213.0,255.0,254.136775,3.0,255.0,250.04804166666668,240.0,251.0,245.992977237989,242.0,250.0,247.5836741438427,1.0,213.0,17.844878292972904,1.0,195.0,14.483411228434598
MOD11A2.A2003161.h13v04.061.2020141005329.hdf,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/MOD11A2.061/MOD11A2.A2003161.h13v04.061.2020141005329/MOD11A2.A2003161.h13v04.061.2020141005329.hdf,modis,northeast,train,4126542,13541.0,15533.0,14608.896465967564,2.0,81.0,7.610609045550616,101.0,255.0,203.823075,2.0,255.0,187.64946173386835,13272.0,14550.0,14030.243174397105,2.0,145.0,9.021534355463368,208.0,255.0,242.11046597222222,1.0,255.0,186.40442638888888,240.0,251.0,246.14540957159383,240.0,250.0,247.20188989526375,1.0,255.0,142.67127681171868,1.0,255.0,142.13447421220346
