Date,Open,High,Low,Close,Adj Close,Volume
4-Oct-17,1.746,1.7776,1.7382,1.7739,1.7739,55714
3-Oct-17,1.767,1.767,1.7407,1.7505,1.7505,54647
2-Oct-17,1.81,1.8124,1.7558,1.7665,1.7665,75575
29-Sep-17,1.8325,1.8327,1.8061,1.8117,1.8117,55883
28-Sep-17,1.8301,1.8522,1.8201,1.832,1.832,18814
27-Sep-17,1.8517,1.8588,1.8286,1.8463,1.8463,25477
26-Sep-17,1.8597,1.8646,1.8155,1.8453,1.8453,36452
25-Sep-17,1.8125,1.8596,1.8046,1.8563,1.8563,28598
22-Sep-17,1.8153,1.8215,1.8051,1.8163,1.8163,24997
21-Sep-17,1.8065,1.8172,1.8006,1.8153,1.8153,24748
20-Sep-17,1.7831,1.8101,1.7732,1.807,1.807,29645
19-Sep-17,1.7796,1.7924,1.7593,1.7726,1.7726,32956
18-Sep-17,1.7979,1.8038,1.7645,1.7796,1.7796,35164
15-Sep-17,1.7775,1.8016,1.7639,1.7988,1.7988,41908
14-Sep-17,1.7694,1.7959,1.7614,1.7775,1.7775,53548
13-Sep-17,1.7433,1.7739,1.7304,1.7685,1.7685,55402
12-Sep-17,1.7428,1.7479,1.724,1.7406,1.7406,51081
11-Sep-17,1.7674,1.7693,1.7227,1.7427,1.7427,52972
8-Sep-17,1.7836,1.7983,1.7568,1.7657,1.7657,57226
7-Sep-17,1.7546,1.787,1.7456,1.7861,1.7861,67884
6-Sep-17,1.7385,1.7645,1.7374,1.7595,1.7595,68388
5-Sep-17,1.753,1.7736,1.6974,1.748,1.748,87412
1-Sep-17,1.75,1.7534,1.7101,1.7468,1.7468,110375
31-Aug-17,1.6868,1.7635,1.6831,1.7575,1.7575,120309
30-Aug-17,1.6856,1.7161,1.6467,1.6738,1.6738,22317
29-Aug-17,1.6478,1.685,1.6299,1.6655,1.6655,22317
28-Aug-17,1.65,1.6681,1.6256,1.6352,1.6352,29647
25-Aug-17,1.6254,1.653,1.6085,1.6223,1.6223,25861
24-Aug-17,1.6254,1.6419,1.6132,1.621,1.621,41137
23-Aug-17,1.5842,1.6284,1.5791,1.6244,1.6244,31555
22-Aug-17,1.5728,1.5994,1.567,1.5912,1.5912,29438
21-Aug-17,1.6211,1.6249,1.5656,1.5712,1.5712,46691
18-Aug-17,1.5802,1.6281,1.5793,1.6204,1.6204,48436
17-Aug-17,1.5744,1.5865,1.5488,1.582,1.582,61262
16-Aug-17,1.605,1.6142,1.5698,1.5744,1.5744,51370
15-Aug-17,1.6064,1.6118,1.5829,1.5996,1.5996,54319
14-Aug-17,1.6338,1.6512,1.6036,1.6057,1.6057,57996
11-Aug-17,1.6308,1.6418,1.6112,1.6346,1.6346,60351
10-Aug-17,1.656,1.6797,1.6256,1.6313,1.6313,91305
9-Aug-17,1.6188,1.6564,1.6128,1.6533,1.6533,76147
8-Aug-17,1.6365,1.651,1.6143,1.6292,1.6292,61105
7-Aug-17,1.6439,1.6497,1.6154,1.6398,1.6398,65280
4-Aug-17,1.6385,1.6529,1.6245,1.6486,1.6486,47373
3-Aug-17,1.6572,1.6629,1.6351,1.6389,1.6389,56557
2-Aug-17,1.6368,1.6598,1.6255,1.6588,1.6588,67481
1-Aug-17,1.6678,1.6765,1.621,1.6413,1.6413,86585
31-Jul-17,1.65,1.6663,1.6375,1.6519,1.6519,69377
28-Jul-17,1.6049,1.6424,1.5997,1.6397,1.6397,20232
27-Jul-17,1.5942,1.6102,1.5885,1.6032,1.6032,18139
26-Jul-17,1.5776,1.5977,1.5672,1.5953,1.5953,23543
25-Jul-17,1.5187,1.58,1.5163,1.5685,1.5685,25602
24-Jul-17,1.5147,1.5316,1.5023,1.5169,1.5169,26423
21-Jul-17,1.5436,1.5526,1.509,1.5152,1.5152,26902
20-Jul-17,1.5504,1.578,1.5416,1.5436,1.5436,41505
19-Jul-17,1.5088,1.5557,1.5076,1.5514,1.5514,58595
18-Jul-17,1.4986,1.5259,1.4923,1.5104,1.5104,52420
17-Jul-17,1.5186,1.5236,1.4958,1.4995,1.4995,42805
14-Jul-17,1.494,1.5203,1.4862,1.515,1.515,55919
13-Jul-17,1.473,1.4962,1.4575,1.4917,1.4917,52614
12-Jul-17,1.4899,1.5053,1.4683,1.4737,1.4737,62870
11-Jul-17,1.455,1.4907,1.4358,1.4763,1.4763,62204
10-Jul-17,1.4512,1.4666,1.4345,1.4536,1.4536,49809
7-Jul-17,1.4775,1.4792,1.4267,1.4482,1.4482,66439
6-Jul-17,1.4921,1.5096,1.4726,1.4819,1.4819,85933
5-Jul-17,1.5123,1.5248,1.4688,1.4785,1.4785,82936
3-Jul-17,1.4901,1.5147,1.4781,1.5128,1.5128,48191
30-Jun-17,1.4467,1.4795,1.4467,1.4755,1.4755,61464
29-Jun-17,1.4395,1.4629,1.4366,1.446,1.446,18893
28-Jun-17,1.4035,1.4383,1.4006,1.433,1.433,15973
27-Jun-17,1.3833,1.4211,1.3805,1.4137,1.4137,29527
26-Jun-17,1.3765,1.3901,1.3578,1.3802,1.3802,20079
23-Jun-17,1.3711,1.3839,1.3613,1.3717,1.3717,24938
22-Jun-17,1.3619,1.3886,1.3579,1.3716,1.3716,23452
21-Jun-17,1.3914,1.413,1.354,1.3648,1.3648,31026
20-Jun-17,1.4087,1.4199,1.3824,1.3949,1.3949,36284
19-Jun-17,1.4232,1.4381,1.4071,1.4111,1.4111,43905
16-Jun-17,1.4113,1.4363,1.4099,1.427,1.427,43799
15-Jun-17,1.41,1.4193,1.4032,1.4146,1.4146,58261
14-Jun-17,1.4412,1.4575,1.4062,1.4102,1.4102,71473
13-Jun-17,1.4232,1.4521,1.4181,1.4477,1.4477,66598
12-Jun-17,1.4312,1.4541,1.4235,1.4254,1.4254,61255
9-Jun-17,1.4225,1.4482,1.4132,1.4312,1.4312,67435
8-Jun-17,1.4268,1.4405,1.4098,1.4223,1.4223,62231
7-Jun-17,1.4609,1.4667,1.4128,1.4162,1.4162,80203
6-Jun-17,1.4594,1.4705,1.4416,1.4662,1.4662,69307
5-Jun-17,1.4835,1.5031,1.4527,1.4593,1.4593,58325
2-Jun-17,1.5001,1.5001,1.4634,1.4848,1.4848,68504
1-Jun-17,1.5234,1.5376,1.4923,1.5017,1.5017,73623
31-May-17,1.5523,1.5525,1.499,1.5153,1.5153,79569
30-May-17,1.5621,1.5786,1.5356,1.5494,1.5494,26055
26-May-17,1.5471,1.5691,1.53,1.5633,1.5633,22906
25-May-17,1.6076,1.6269,1.5459,1.5509,1.5509,40334
24-May-17,1.6101,1.6221,1.5956,1.6063,1.6063,35440
23-May-17,1.6004,1.6164,1.5851,1.6067,1.6067,35603
22-May-17,1.5888,1.608,1.5855,1.6021,1.6021,27830
19-May-17,1.5433,1.5897,1.5433,1.5827,1.5827,42264
18-May-17,1.5334,1.5536,1.5061,1.5453,1.5453,48116
17-May-17,1.503,1.5464,1.5001,1.5335,1.5335,68067
16-May-17,1.5101,1.5315,1.5031,1.5164,1.5164,47137
15-May-17,1.4933,1.5405,1.4897,1.5096,1.5096,64341
12-May-17,1.49,1.5056,1.4852,1.4933,1.4933,49833
11-May-17,1.4765,1.4981,1.476,1.4899,1.4899,55985
10-May-17,1.4445,1.4861,1.4417,1.4754,1.4754,69981
9-May-17,1.459,1.4672,1.4333,1.4421,1.4421,59496
8-May-17,1.4465,1.4611,1.4316,1.4556,1.4556,84005
5-May-17,1.4114,1.4536,1.3748,1.4366,1.4366,74671
4-May-17,1.4691,1.472,1.4067,1.4123,1.4123,86506
3-May-17,1.4883,1.4889,1.4587,1.4736,1.4736,69975
2-May-17,1.4861,1.5097,1.4618,1.468,1.468,75988
1-May-17,1.5062,1.5109,1.4766,1.4878,1.4878,57453
28-Apr-17,1.5162,1.5215,1.4924,1.504,1.504,70120
27-Apr-17,1.5284,1.533,1.4909,1.5072,1.5072,18156
26-Apr-17,1.5405,1.5452,1.5254,1.5367,1.5367,25221
25-Apr-17,1.54,1.552,1.5287,1.5452,1.5452,34486
24-Apr-17,1.5557,1.5705,1.538,1.5427,1.5427,33482
21-Apr-17,1.579,1.5865,1.5427,1.5533,1.5533,39170
20-Apr-17,1.583,1.5942,1.5736,1.5789,1.5789,33114
19-Apr-17,1.6219,1.6316,1.5696,1.5813,1.5813,43762
18-Apr-17,1.6343,1.6384,1.6128,1.6219,1.6219,45857
17-Apr-17,1.647,1.6505,1.6314,1.6329,1.6329,44536
13-Apr-17,1.649,1.6583,1.6419,1.6495,1.6495,54702
12-Apr-17,1.6545,1.6661,1.6435,1.652,1.652,56311
11-Apr-17,1.6508,1.6548,1.633,1.6506,1.6506,66318
10-Apr-17,1.6296,1.6505,1.6284,1.6473,1.6473,49731
7-Apr-17,1.612,1.6439,1.6067,1.6284,1.6284,57232
6-Apr-17,1.596,1.6175,1.5946,1.6129,1.6129,50338
5-Apr-17,1.5982,1.6223,1.5927,1.6035,1.6035,62967
4-Apr-17,1.5634,1.5985,1.5527,1.5923,1.5923,51791
3-Apr-17,1.5729,1.5872,1.5605,1.5634,1.5634,55035
31-Mar-17,1.562,1.5787,1.5512,1.5736,1.5736,51598
30-Mar-17,1.546,1.5627,1.5303,1.5582,1.5582,18341
29-Mar-17,1.5216,1.5443,1.5192,1.5425,1.5425,18297
28-Mar-17,1.501,1.5369,1.4996,1.5167,1.5167,28811
27-Mar-17,1.5028,1.5079,1.4763,1.5025,1.5025,26485
24-Mar-17,1.4883,1.5071,1.4862,1.4976,1.4976,27101
23-Mar-17,1.4997,1.5083,1.488,1.4901,1.4901,26230
22-Mar-17,1.5025,1.5077,1.4758,1.4968,1.4968,30112
21-Mar-17,1.515,1.536,1.4972,1.5033,1.5033,34242
20-Mar-17,1.5117,1.5263,1.4926,1.5141,1.5141,35684
17-Mar-17,1.5046,1.5168,1.4979,1.5085,1.5085,35545
16-Mar-17,1.5133,1.5299,1.5006,1.5043,1.5043,49857
15-Mar-17,1.5118,1.5213,1.5016,1.5124,1.5124,48277
14-Mar-17,1.5002,1.5126,1.4784,1.4919,1.4919,49585
13-Mar-17,1.5116,1.5165,1.4943,1.5006,1.5006,54427
10-Mar-17,1.5355,1.5459,1.5001,1.5036,1.5036,66211
9-Mar-17,1.5533,1.5714,1.5148,1.5295,1.5295,83582
8-Mar-17,1.6176,1.6247,1.5502,1.5567,1.5567,89258
7-Mar-17,1.6095,1.6384,1.6019,1.6139,1.6139,77592
6-Mar-17,1.5916,1.6141,1.5796,1.6045,1.6045,57530
3-Mar-17,1.575,1.5965,1.5741,1.5936,1.5936,56822
2-Mar-17,1.6267,1.634,1.578,1.5791,1.5791,89493
1-Mar-17,1.6399,1.6595,1.6221,1.6241,1.6241,71156
28-Feb-17,1.6425,1.6434,1.5924,1.6208,1.6208,108885
27-Feb-17,1.64,1.6651,1.6375,1.6399,1.6399,23359
24-Feb-17,1.6533,1.6548,1.6293,1.6404,1.6404,25228
23-Feb-17,1.6375,1.6819,1.6371,1.6567,1.6567,30092
22-Feb-17,1.6432,1.6526,1.6068,1.6296,1.6296,39710
21-Feb-17,1.6417,1.675,1.6365,1.6425,1.6425,40841
17-Feb-17,1.627,1.6379,1.611,1.6364,1.6364,42978
16-Feb-17,1.6305,1.6485,1.6127,1.6291,1.6291,53443
15-Feb-17,1.632,1.6467,1.6201,1.6305,1.6305,56967
14-Feb-17,1.6264,1.6559,1.6238,1.6382,1.6382,53335
13-Feb-17,1.6661,1.6724,1.6189,1.6273,1.6273,69230
10-Feb-17,1.6402,1.6758,1.638,1.6659,1.6659,56340
9-Feb-17,1.636,1.6624,1.6345,1.6415,1.6415,59098
8-Feb-17,1.6124,1.65,1.6028,1.636,1.636,67092
7-Feb-17,1.6405,1.6414,1.608,1.6221,1.6221,61450
6-Feb-17,1.6724,1.6798,1.6316,1.6352,1.6352,59781
3-Feb-17,1.6586,1.6746,1.6421,1.6651,1.6651,61223
2-Feb-17,1.6709,1.6938,1.6491,1.6518,1.6518,63841
1-Feb-17,1.6307,1.675,1.6247,1.674,1.674,75087
31-Jan-17,1.605,1.6428,1.6,1.6117,1.6117,70572
30-Jan-17,1.6189,1.6288,1.6046,1.6067,1.6067,19987
27-Jan-17,1.648,1.649,1.5981,1.6189,1.6189,23588
26-Jan-17,1.6166,1.6525,1.612,1.6409,1.6409,20360
25-Jan-17,1.631,1.6361,1.6018,1.6114,1.6114,24990
24-Jan-17,1.6303,1.6461,1.6262,1.6415,1.6415,26061
23-Jan-17,1.6361,1.6493,1.6205,1.6265,1.6265,31898
20-Jan-17,1.6197,1.6647,1.6161,1.6459,1.6459,42076
19-Jan-17,1.6199,1.6352,1.6129,1.6183,1.6183,45324
18-Jan-17,1.6486,1.6588,1.6044,1.6092,1.6092,55903
17-Jan-17,1.6526,1.6957,1.6456,1.6486,1.6486,70590
13-Jan-17,1.6758,1.6796,1.6478,1.6514,1.6514,56664
12-Jan-17,1.6577,1.6905,1.6523,1.6756,1.6756,67200
11-Jan-17,1.6106,1.6723,1.6064,1.6524,1.6524,75906
10-Jan-17,1.6379,1.6506,1.608,1.6114,1.6114,67584
9-Jan-17,1.7011,1.7031,1.6338,1.6376,1.6376,67731
6-Jan-17,1.6971,1.7146,1.6777,1.7032,1.7032,55551
5-Jan-17,1.6897,1.7055,1.6702,1.6942,1.6942,58585
4-Jan-17,1.68,1.6986,1.665,1.693,1.693,52731
3-Jan-17,1.7313,1.7647,1.6721,1.6767,1.6767,70186
30-Dec-16,1.7048,1.7137,1.6937,1.7043,1.7043,43204
29-Dec-16,1.699,1.717,1.6965,1.7037,1.7037,17812
28-Dec-16,1.7,1.7156,1.695,1.6993,1.6993,20643
27-Dec-16,1.6727,1.7109,1.6575,1.6994,1.6994,27561
23-Dec-16,1.6584,1.6765,1.6428,1.6628,1.6628,19217
22-Dec-16,1.6411,1.6675,1.6244,1.6608,1.6608,35977
21-Dec-16,1.6775,1.6799,1.6363,1.6401,1.6401,37509
20-Dec-16,1.6691,1.681,1.6595,1.6688,1.6688,38332
19-Dec-16,1.6763,1.6872,1.6598,1.669,1.669,40197
16-Dec-16,1.6502,1.6816,1.6354,1.6723,1.6723,44825
15-Dec-16,1.6387,1.6586,1.6275,1.642,1.642,47810
14-Dec-16,1.6603,1.6889,1.6368,1.6435,1.6435,55001
13-Dec-16,1.6705,1.6868,1.6614,1.6747,1.6747,59999
12-Dec-16,1.6565,1.7106,1.6564,1.6717,1.6717,58524
9-Dec-16,1.6231,1.6417,1.6197,1.6374,1.6374,59766
8-Dec-16,1.6174,1.6358,1.6066,1.6259,1.6259,64410
7-Dec-16,1.6381,1.6427,1.6138,1.6184,1.6184,71419
6-Dec-16,1.6467,1.6602,1.6272,1.6379,1.6379,64715
5-Dec-16,1.6561,1.6774,1.6428,1.6571,1.6571,70649
2-Dec-16,1.6454,1.6631,1.6239,1.6581,1.6581,62591
1-Dec-16,1.568,1.6634,1.5659,1.6479,1.6479,80622
30-Nov-16,1.4627,1.5809,1.46,1.5709,1.5709,96793
29-Nov-16,1.5108,1.5113,1.4552,1.4627,1.4627,27639
28-Nov-16,1.4706,1.5267,1.4394,1.5128,1.5128,28270
25-Nov-16,1.5184,1.527,1.4661,1.47,1.47,13579
23-Nov-16,1.5272,1.5482,1.5157,1.5169,1.5169,40106
22-Nov-16,1.5365,1.5569,1.5094,1.5263,1.5263,36284
21-Nov-16,1.4794,1.5353,1.4631,1.5245,1.5245,31968
18-Nov-16,1.436,1.4679,1.4316,1.4577,1.4577,42179
17-Nov-16,1.4303,1.4741,1.4292,1.447,1.447,51900
16-Nov-16,1.4439,1.4545,1.424,1.435,1.435,44684
15-Nov-16,1.3928,1.4529,1.3871,1.4439,1.4439,58970
14-Nov-16,1.3983,1.4041,1.3737,1.3855,1.3855,50887
10-Nov-16,1.4424,1.452,1.4212,1.4366,1.4366,57126
9-Nov-16,1.4403,1.4595,1.4043,1.4411,1.4411,65785
8-Nov-16,1.445,1.4525,1.4257,1.4411,1.4411,56837
7-Nov-16,1.4444,1.4529,1.4251,1.4406,1.4406,53787
4-Nov-16,1.455,1.463,1.4258,1.4303,1.4303,67189
3-Nov-16,1.461,1.4772,1.4484,1.4582,1.4582,57324
2-Nov-16,1.5117,1.517,1.4516,1.4665,1.4665,84434
1-Nov-16,1.5114,1.5791,1.5,1.5169,1.5169,141299
31-Oct-16,1.5474,1.5474,1.4888,1.4955,1.4955,71341
28-Oct-16,1.5641,1.5681,1.5323,1.5422,1.5422,20042
27-Oct-16,1.5511,1.58,1.5502,1.5701,1.5701,19207
26-Oct-16,1.5503,1.5735,1.54,1.5511,1.5511,25459
25-Oct-16,1.5786,1.5893,1.5487,1.5631,1.5631,30547
24-Oct-16,1.5797,1.5846,1.5496,1.5798,1.5798,23061
21-Oct-16,1.5625,1.5785,1.5546,1.574,1.574,30330
20-Oct-16,1.5874,1.5874,1.5476,1.5596,1.5596,31817
19-Oct-16,1.582,1.6077,1.58,1.5879,1.5879,36032
18-Oct-16,1.5592,1.5831,1.5514,1.5686,1.5686,48671
17-Oct-16,1.5665,1.5718,1.5418,1.5561,1.5561,45475
14-Oct-16,1.5815,1.5923,1.5551,1.5673,1.5673,49180
13-Oct-16,1.5695,1.5887,1.5537,1.5796,1.5796,62129
12-Oct-16,1.5914,1.5957,1.5582,1.5668,1.5668,57129
11-Oct-16,1.6028,1.6118,1.5756,1.5873,1.5873,63000
7-Oct-16,1.5999,1.6058,1.5636,1.5793,1.5793,52493
6-Oct-16,1.5741,1.6016,1.563,1.5958,1.5958,59134
5-Oct-16,1.5672,1.5923,1.565,1.5823,1.5823,60726
4-Oct-16,1.5528,1.5674,1.5368,1.5544,1.5544,46262
3-Oct-16,1.5357,1.5612,1.5262,1.5532,1.5532,50272
30-Sep-16,1.5068,1.5323,1.4924,1.5279,1.5279,50182
29-Sep-16,1.4893,1.5288,1.4752,1.5102,1.5102,19239
28-Sep-16,1.4163,1.4946,1.4102,1.491,1.491,22613
27-Sep-16,1.4376,1.4457,1.3967,1.4099,1.4099,28642
26-Sep-16,1.4113,1.4615,1.399,1.449,1.449,22239
23-Sep-16,1.4494,1.4691,1.4003,1.4073,1.4073,26985
22-Sep-16,1.4351,1.4583,1.4315,1.4542,1.4542,17381
21-Sep-16,1.4089,1.44,1.408,1.429,1.429,27806
20-Sep-16,1.3945,1.4124,1.37,1.405,1.405,43783
19-Sep-16,1.4116,1.4382,1.3931,1.3944,1.3944,48104
16-Sep-16,1.4094,1.4199,1.3955,1.4051,1.4051,61637
15-Sep-16,1.3888,1.4271,1.3801,1.4162,1.4162,58474
14-Sep-16,1.4153,1.4258,1.379,1.3817,1.3817,66531
13-Sep-16,1.437,1.45,1.4148,1.4229,1.4229,69915
12-Sep-16,1.4276,1.4512,1.4039,1.4415,1.4415,54291
9-Sep-16,1.4767,1.4772,1.4285,1.4304,1.4304,66414
8-Sep-16,1.4389,1.487,1.433,1.4822,1.4822,62003
7-Sep-16,1.4124,1.44,1.4007,1.4265,1.4265,60806
6-Sep-16,1.4059,1.4747,1.3907,1.4085,1.4085,56413
2-Sep-16,1.3913,1.4151,1.3794,1.4096,1.4096,49253
1-Sep-16,1.4317,1.4358,1.3767,1.3819,1.3819,64446
31-Aug-16,1.4615,1.4644,1.4059,1.4102,1.4102,75945
30-Aug-16,1.4859,1.5033,1.462,1.4711,1.4711,18461
29-Aug-16,1.4939,1.4959,1.4725,1.4862,1.4862,20142
26-Aug-16,1.5091,1.5302,1.483,1.4972,1.4972,24981
25-Aug-16,1.4933,1.5117,1.4766,1.5094,1.5094,24789
24-Aug-16,1.4955,1.51,1.4825,1.4963,1.4963,29110
23-Aug-16,1.485,1.5146,1.4663,1.5018,1.5018,26615
22-Aug-16,1.5143,1.5167,1.4812,1.4864,1.4864,29660
19-Aug-16,1.5236,1.5324,1.5028,1.5196,1.5196,36041
18-Aug-16,1.4914,1.5297,1.4838,1.526,1.526,55325
17-Aug-16,1.4572,1.4931,1.446,1.4892,1.4892,68103
16-Aug-16,1.448,1.4672,1.438,1.4613,1.4613,55422
15-Aug-16,1.4145,1.4559,1.4099,1.4499,1.4499,46819
12-Aug-16,1.3809,1.4148,1.3676,1.4086,1.4086,48722
11-Aug-16,1.3122,1.3934,1.306,1.3849,1.3849,85040
10-Aug-16,1.3334,1.3564,1.3114,1.3184,1.3184,70805
9-Aug-16,1.339,1.3576,1.3268,1.3307,1.3307,57132
8-Aug-16,1.319,1.3529,1.3162,1.3436,1.3436,59070
5-Aug-16,1.321,1.328,1.299,1.317,1.317,67688
4-Aug-16,1.2969,1.3272,1.2697,1.3259,1.3259,69448
3-Aug-16,1.2658,1.2979,1.2561,1.2875,1.2875,74860
2-Aug-16,1.2632,1.299,1.2466,1.259,1.259,64025
1-Aug-16,1.3031,1.3141,1.2505,1.2579,1.2579,67002
29-Jul-16,1.2727,1.2811,1.2575,1.276,1.276,59664
28-Jul-16,1.2992,1.3045,1.2694,1.2704,1.2704,20681
27-Jul-16,1.3149,1.3304,1.2915,1.295,1.295,25179
26-Jul-16,1.3225,1.335,1.3118,1.326,1.326,26320
25-Jul-16,1.3598,1.3624,1.3195,1.3228,1.3228,33989
22-Jul-16,1.3676,1.3784,1.34,1.357,1.357,26550
21-Jul-16,1.4085,1.4162,1.3687,1.3707,1.3707,29065
20-Jul-16,1.3839,1.419,1.3705,1.4054,1.4054,37424
19-Jul-16,1.382,1.4073,1.3718,1.3841,1.3841,38176
18-Jul-16,1.4015,1.4081,1.3618,1.3778,1.3778,45551
15-Jul-16,1.4022,1.4283,1.3868,1.3974,1.3974,52922
14-Jul-16,1.3882,1.4165,1.3853,1.4064,1.4064,55848
13-Jul-16,1.4534,1.4542,1.3776,1.3809,1.3809,74166
12-Jul-16,1.4174,1.4736,1.415,1.4632,1.4632,73346
11-Jul-16,1.4116,1.4311,1.3959,1.4163,1.4163,56205
8-Jul-16,1.4142,1.432,1.3989,1.4123,1.4123,60055
7-Jul-16,1.4893,1.5027,1.4009,1.4106,1.4106,78435
6-Jul-16,1.453,1.4927,1.4289,1.4711,1.4711,72085
5-Jul-16,1.5174,1.5258,1.4333,1.4456,1.4456,68364
1-Jul-16,1.4918,1.5225,1.4731,1.5115,1.5115,59382
30-Jun-16,1.5215,1.5215,1.4661,1.4847,1.4847,69284
29-Jun-16,1.4758,1.5354,1.4758,1.5335,1.5335,20167
28-Jun-16,1.4378,1.4786,1.436,1.4711,1.4711,23874
27-Jun-16,1.4695,1.4725,1.415,1.4292,1.4292,28143
24-Jun-16,1.5252,1.5297,1.4384,1.4553,1.4553,41202
23-Jun-16,1.5,1.525,1.496,1.5206,1.5206,32963
22-Jun-16,1.5255,1.5353,1.4825,1.5048,1.5048,45473
21-Jun-16,1.5212,1.53,1.4874,1.5167,1.5167,41217
20-Jun-16,1.4851,1.5282,1.4849,1.5274,1.5274,42237
17-Jun-16,1.4201,1.4888,1.4193,1.4817,1.4817,54676
16-Jun-16,1.4668,1.4742,1.4165,1.4229,1.4229,57609
15-Jun-16,1.4856,1.5024,1.4636,1.4778,1.4778,57299
14-Jun-16,1.5061,1.5077,1.4846,1.502,1.502,45438
13-Jun-16,1.5161,1.527,1.4939,1.5145,1.5145,52466
10-Jun-16,1.5522,1.5547,1.5111,1.516,1.516,56303
9-Jun-16,1.574,1.5848,1.5437,1.5512,1.5512,63134
8-Jun-16,1.5408,1.5772,1.5372,1.5705,1.5705,82439
7-Jun-16,1.5052,1.5435,1.5001,1.5415,1.5415,67635
6-Jun-16,1.4905,1.5092,1.4879,1.5031,1.5031,58054
3-Jun-16,1.5054,1.5153,1.481,1.4881,1.4881,66263
2-Jun-16,1.503,1.5298,1.483,1.5088,1.5088,84868
1-Jun-16,1.4917,1.5074,1.4662,1.4989,1.4989,69552
31-May-16,1.4959,1.525,1.4793,1.4975,1.4975,70244
27-May-16,1.499,1.5076,1.4778,1.494,1.494,23231
26-May-16,1.5128,1.5195,1.4873,1.5013,1.5013,21694
25-May-16,1.5071,1.5208,1.4926,1.5127,1.5127,28980
24-May-16,1.479,1.5087,1.4634,1.4887,1.4887,31385
23-May-16,1.4919,1.4919,1.4657,1.4775,1.4775,33950
20-May-16,1.4738,1.5015,1.468,1.49,1.49,39909
19-May-16,1.475,1.4807,1.4397,1.4788,1.4788,37209
18-May-16,1.4719,1.52,1.4489,1.4831,1.4831,81367
17-May-16,1.445,1.4791,1.4356,1.4674,1.4674,62377
16-May-16,1.4006,1.4579,1.3995,1.4401,1.4401,63782
13-May-16,1.392,1.4099,1.3758,1.4031,1.4031,62414
12-May-16,1.3944,1.4043,1.3675,1.394,1.394,63580
11-May-16,1.3431,1.3999,1.3235,1.3967,1.3967,73723
10-May-16,1.2826,1.3443,1.2801,1.3375,1.3375,65046
9-May-16,1.3498,1.3639,1.2814,1.2863,1.2863,67454
6-May-16,1.3341,1.3583,1.3047,1.3373,1.3373,64041
5-May-16,1.3425,1.38,1.3194,1.3287,1.3287,61347
4-May-16,1.3428,1.3626,1.314,1.3282,1.3282,59350
3-May-16,1.3582,1.37,1.3219,1.3334,1.3334,58486
2-May-16,1.3792,1.3939,1.3495,1.3555,1.3555,56666
29-Apr-16,1.4066,1.4125,1.373,1.3779,1.3779,69685
28-Apr-16,1.3799,1.4084,1.3711,1.4046,1.4046,19173
27-Apr-16,1.3488,1.3832,1.33,1.3795,1.3795,23298
26-Apr-16,1.2997,1.352,1.29,1.3325,1.3325,26883
25-Apr-16,1.314,1.3235,1.2875,1.2903,1.2903,25126
22-Apr-16,1.3095,1.3356,1.3007,1.3089,1.3089,23955
21-Apr-16,1.3313,1.3424,1.2983,1.2998,1.2998,32561
20-Apr-16,1.2659,1.334,1.2375,1.3322,1.3322,31643
19-Apr-16,1.2434,1.2813,1.232,1.2632,1.2632,36017
18-Apr-16,1.1874,1.2548,1.1704,1.2359,1.2359,54197
15-Apr-16,1.2562,1.2616,1.2046,1.2322,1.2322,59795
14-Apr-16,1.266,1.2818,1.2491,1.2543,1.2543,42623
13-Apr-16,1.2712,1.2907,1.261,1.2656,1.2656,64586
12-Apr-16,1.2147,1.2846,1.2093,1.2759,1.2759,63742
11-Apr-16,1.197,1.2271,1.1844,1.2147,1.2147,58057
8-Apr-16,1.1334,1.2075,1.1308,1.2004,1.2004,76164
7-Apr-16,1.1425,1.1572,1.1054,1.1257,1.1257,59844
6-Apr-16,1.0839,1.145,1.0823,1.1403,1.1403,67087
5-Apr-16,1.0861,1.0879,1.0668,1.0746,1.0746,49622
4-Apr-16,1.1323,1.1393,1.0843,1.0889,1.0889,58071
1-Apr-16,1.1863,1.1924,1.1292,1.1317,1.1317,58808
31-Mar-16,1.16,1.1905,1.1547,1.1848,1.1848,49817
30-Mar-16,1.1685,1.2012,1.1125,1.1597,1.1597,22252
29-Mar-16,1.1797,1.1839,1.14,1.1555,1.1555,20190
28-Mar-16,1.1955,1.2125,1.1688,1.1801,1.1801,25081
24-Mar-16,1.2058,1.2125,1.1752,1.1979,1.1979,32826
23-Mar-16,1.2491,1.25,1.2015,1.204,1.204,27737
22-Mar-16,1.2382,1.2606,1.2274,1.2521,1.2521,25813
21-Mar-16,1.2465,1.2559,1.2201,1.2374,1.2374,32957
18-Mar-16,1.2541,1.2762,1.2365,1.2391,1.2391,42505
17-Mar-16,1.2295,1.258,1.2276,1.2545,1.2545,33927
16-Mar-16,1.1867,1.234,1.168,1.2312,1.2312,43020
15-Mar-16,1.2012,1.2033,1.1616,1.1777,1.1777,37085
14-Mar-16,1.2164,1.2266,1.1715,1.1965,1.1965,46248
11-Mar-16,1.2219,1.2411,1.1975,1.218,1.218,42661
10-Mar-16,1.228,1.2316,1.2096,1.2161,1.2161,47626
9-Mar-16,1.1996,1.2399,1.1995,1.2327,1.2327,53848
8-Mar-16,1.2236,1.2425,1.1946,1.2,1.2,57394
